alpha,gamma,h,T_max,seed,N,loss_final,err_vs_yext_inf,residual_inf,residual_int_inf,residual_full_inf,L1_consistency_err,iters_adam,wall_time_s
1.7,4.2,0.025,30.0,2,1200,4.2036023694552204e-08,0.004403328495278913,0.003943866814847818,0.003943866814847818,0.003943866814847818,0.032502684520188785,8000,28.81567907333374
1.7,4.2,0.025,30.0,3,1200,4.1574346308023925e-08,0.004181949582677147,0.00365705321105414,0.00365705321105414,0.00365705321105414,0.032502684520188785,8000,23.779531002044678
1.7,4.2,0.025,30.0,4,1200,4.224364304587165e-08,0.004059642981723982,0.003895205867271989,0.003895205867271989,0.003895205867271989,0.032502684520188785,8000,22.677340745925903
1.7,4.2,0.0125,30.0,0,2400,1.047232025996855e-08,0.005179358675120677,0.001614102177660559,0.001614102177660559,0.001614102177660559,0.018319534699743123,8000,102.32359504699707
1.7,4.2,0.0125,30.0,1,2400,5.822652571307632e-09,0.004734783851317648,0.0014712314260695303,0.0014712314260695303,0.0014712314260695303,0.018319534699743123,8000,94.12801194190979
1.7,4.2,0.0125,30.0,2,2400,1.508706966638763e-09,0.0023166411114714514,0.0010577757711526248,0.0010577757711526248,0.0010577757711526248,0.018319534699743123,8000,71.33847308158875
1.7,4.2,0.0125,30.0,3,2400,4.182644409630757e-09,0.0037686114669461535,0.0014460149096685582,0.0014460149096685582,0.0014460149096685582,0.018319534699743123,8000,98.46278309822083
1.7,4.2,0.0125,30.0,4,2400,1.4569786201804016e-09,0.00205695989082183,0.0011642929232824617,0.0011642929232824617,0.0011642929232824617,0.018319534699743123,8000,75.37726211547852
1.8,3.3,0.4,30.0,0,75,0.0007949948555702899,0.05957913672639742,0.14002287001547925,0.14002287001547925,0.14002287001547925,0.2958584729933865,8000,3.8635671138763428
1.8,3.3,0.4,30.0,1,75,0.0007949750831401516,0.05229648445213603,0.14002136306476892,0.14002136306476892,0.14002136306476892,0.2958584729933865,8000,3.8178281784057617
1.8,3.3,0.4,30.0,2,75,0.0007949655842517701,0.04042214742633515,0.14002024155336068,0.14002024155336068,0.14002024155336068,0.2958584729933865,8000,3.1110830307006836
1.8,3.3,0.4,30.0,3,75,0.0007950144405008065,0.0508725174400117,0.1400303180677122,0.1400303180677122,0.1400303180677122,0.2958584729933865,8000,3.7684409618377686
1.8,3.3,0.4,30.0,4,75,0.0007949672876189034,0.04562950995061288,0.1400203746928672,0.1400203746928672,0.1400203746928672,0.2958584729933865,8000,3.03277325630188
1.8,3.3,0.2,30.0,0,150,8.363666062597052e-05,0.03545877831985805,0.06423782137024714,0.06423782137024714,0.06423782137024714,0.0916299083423242,8000,4.311751365661621
1.8,3.3,0.2,30.0,1,150,8.386678966416927e-05,0.03476589609946951,0.06442518023217703,0.06442518023217703,0.06442518023217703,0.0916299083423242,8000,4.262628078460693
1.8,3.3,0.2,30.0,2,150,8.373315955389961e-05,0.02531859828265376,0.06427772927505215,0.06427772927505215,0.06427772927505215,0.0916299083423242,8000,4.410187005996704
1.8,3.3,0.2,30.0,3,150,8.366061838700935e-05,0.024855667698075956,0.06423401283056673,0.06423401283056673,0.06423401283056673,0.0916299083423242,8000,4.857491970062256
1.8,3.3,0.2,30.0,4,150,8.387166690572668e-05,0.024904763750834058,0.06444357922071076,0.06444357922071076,0.06444357922071076,0.0916299083423242,8000,4.938238143920898
1.8,3.3,0.1,30.0,0,300,5.2266830982336055e-06,0.02917527935947245,0.022615613647391175,0.022615613647391175,0.022615613647391175,0.05499039725345123,8000,6.4973742961883545
1.8,3.3,0.1,30.0,1,300,5.379313173952235e-06,0.020308974383175082,0.02336319511967222,0.02336319511967222,0.02336319511967222,0.05499039725345123,8000,5.773606061935425
1.8,3.3,0.1,30.0,2,300,5.426993949324172e-06,0.015651812583832414,0.023460893528872484,0.023460893528872484,0.023460893528872484,0.05499039725345123,8000,5.58919620513916
1.8,3.3,0.1,30.0,3,300,5.2404457943473815e-06,0.029319400498082182,0.022608170874093392,0.022608170874093392,0.022608170874093392,0.05499039725345123,8000,6.418341159820557
1.8,3.3,0.1,30.0,4,300,5.336953103644482e-06,0.015213242552527428,0.02316663524949214,0.02316663524949214,0.02316663524949214,0.05499039725345123,8000,5.769310235977173
1.8,3.3,0.05,30.0,0,600,4.4722222746557455e-07,0.010213072187126804,0.008265444283488077,0.008265444283488077,0.008265444283488077,0.03492195202917581,8000,9.35182499885559
1.8,3.3,0.05,30.0,1,600,4.291204070173236e-07,0.013904595941144848,0.00820829457112393,0.00820829457112393,0.00820829457112393,0.03492195202917581,8000,9.108655214309692
1.8,3.3,0.05,30.0,2,600,4.770269829204356e-07,0.008346962407410896,0.008284525614025595,0.008284525614025595,0.008284525614025595,0.03492195202917581,8000,8.74025821685791
1.8,3.3,0.05,30.0,3,600,5.528401710355151e-07,0.01742918826568063,0.008271968600972568,0.008271968600972568,0.008271968600972568,0.03492195202917581,8000,8.72097897529602
1.8,3.3,0.05,30.0,4,600,4.118510305952392e-07,0.006791083780819329,0.00829419778592777,0.00829419778592777,0.00829419778592777,0.03492195202917581,8000,8.718209981918335
1.8,3.3,0.025,30.0,0,1200,3.401766432305083e-08,0.017143542018919933,0.003689564481949792,0.003689564481949792,0.003689564481949792,0.020758079692400844,8000,27.078784942626953
1.8,3.3,0.025,30.0,1,1200,3.271254476213876e-08,0.012264004519580651,0.003508790166179998,0.003508790166179998,0.003508790166179998,0.020758079692400844,8000,22.417115926742554
1.8,3.3,0.025,30.0,2,1200,2.898422861991803e-08,0.0033050957491421173,0.0033441314401223554,0.0033441314401223554,0.0033441314401223554,0.020758079692400844,8000,23.423264980316162
1.8,3.3,0.025,30.0,3,1200,3.041074793502381e-08,0.010540580860242843,0.003412541227384991,0.003412541227384991,0.003412541227384991,0.020758079692400844,8000,31.62008285522461
1.8,3.3,0.025,30.0,4,1200,2.7822602350936946e-08,0.004588679925768724,0.0032194419515573225,0.0032194419515573225,0.0032194419515573225,0.020758079692400844,8000,23.546085834503174
1.8,3.3,0.0125,30.0,0,2400,1.9371460966523803e-09,0.010756306557822726,0.0011467963920863689,0.0011467963920863689,0.0011467963920863689,0.011799010915420016,8000,105.35957217216492
1.8,3.3,0.0125,30.0,1,2400,3.746540739710456e-09,0.009050417163851798,0.0013003278603239687,0.0013003278603239687,0.0013003278603239687,0.011799010915420016,8000,78.88634991645813
1.8,3.3,0.0125,30.0,2,2400,1.3777392372007591e-09,0.0011947531901217445,0.0010374184230700356,0.0010374184230700356,0.0010374184230700356,0.011799010915420016,8000,77.5031361579895
1.8,3.3,0.0125,30.0,3,2400,1.6584444885052462e-09,0.00817410051412193,0.0011275530017844648,0.0011275530017844648,0.0011275530017844648,0.011799010915420016,8000,99.20772409439087
1.8,3.3,0.0125,30.0,4,2400,1.2698836752450745e-09,0.002736079665095814,0.0010995584226727306,0.0010995584226727306,0.0010995584226727306,0.011799010915420016,8000,79.14085602760315
1.8,3.8,0.4,30.0,0,75,0.0010387107441813558,0.04048754200856727,0.16005180390900153,0.16005180390900153,0.16005180390900153,0.353532532346331,8000,4.194762945175171
1.8,3.8,0.4,30.0,1,75,0.001038703095534017,0.04016570630543956,0.1600530999790728,0.1600530999790728,0.1600530999790728,0.353532532346331,8000,4.10262393951416
1.8,3.8,0.4,30.0,2,75,0.0010387507311979919,0.03561836684048561,0.16006735007606004,0.16006735007606004,0.16006735007606004,0.353532532346331,8000,4.0238401889801025
1.8,3.8,0.4,30.0,3,75,0.001038726966610358,0.036848345886754535,0.16006802740675002,0.16006802740675002,0.16006802740675002,0.353532532346331,8000,4.201526880264282
1.8,3.8,0.4,30.0,4,75,0.0010387301226505107,0.03216714109724908,0.16005979264195586,0.16005979264195586,0.16005979264195586,0.353532532346331,8000,4.113520860671997
1.8,3.8,0.2,30.0,0,150,0.00012097517290941591,0.02421628855144195,0.07725892709550108,0.07725892709550108,0.07725892709550108,0.1225925073920292,8000,4.78457498550415
1.8,3.8,0.2,30.0,1,150,0.00012097305688707672,0.025621595710677042,0.0772484648011551,0.0772484648011551,0.0772484648011551,0.1225925073920292,8000,4.9730000495910645
1.8,3.8,0.2,30.0,2,150,0.00012103027518473742,0.023840158466353678,0.07726000905770403,0.07726000905770403,0.07726000905770403,0.1225925073920292,8000,5.651530981063843
1.8,3.8,0.2,30.0,3,150,0.00012107797662948272,0.02265516376658705,0.07733707272140056,0.07733707272140056,0.07733707272140056,0.1225925073920292,8000,4.531763076782227
1.8,3.8,0.2,30.0,4,150,0.00012109060061603669,0.020496059781289433,0.07736211627923961,0.07736211627923961,0.07736211627923961,0.1225925073920292,8000,4.388106107711792
1.8,3.8,0.1,30.0,0,300,8.700702001982841e-06,0.014542223925659153,0.0297974476431746,0.0297974476431746,0.0297974476431746,0.06017383824069156,8000,5.783230781555176
1.8,3.8,0.1,30.0,1,300,8.844358311643789e-06,0.01954274162305855,0.03014716688426644,0.03014716688426644,0.03014716688426644,0.06017383824069156,8000,5.837479829788208
1.8,3.8,0.1,30.0,2,300,8.068103565589025e-06,0.004999646030849653,0.02812424220001264,0.02812424220001264,0.02812424220001264,0.06017383824069156,8000,6.387165069580078
1.8,3.8,0.1,30.0,3,300,8.43128742775916e-06,0.014067873434660427,0.02927010965592114,0.02927010965592114,0.02927010965592114,0.06017383824069156,8000,5.742297172546387
1.8,3.8,0.1,30.0,4,300,8.256552923506526e-06,0.009916636036702703,0.028706244660377633,0.028706244660377633,0.028706244660377633,0.06017383824069156,8000,6.191167116165161
1.8,3.8,0.05,30.0,0,600,8.72588028322888e-07,0.01071767331569981,0.01080340924873091,0.01080340924873091,0.01080340924873091,0.03879097528437292,8000,9.346270084381104
1.8,3.8,0.05,30.0,1,600,6.59549103825541e-07,0.012918939082304098,0.010470078316183073,0.010470078316183073,0.010470078316183073,0.03879097528437292,8000,8.876494884490967
1.8,3.8,0.05,30.0,2,600,6.465600562954349e-07,0.006554988948167334,0.010452370068153471,0.010452370068153471,0.010452370068153471,0.03879097528437292,8000,8.812221050262451
1.8,3.8,0.05,30.0,3,600,7.662947320782217e-07,0.010722458176609884,0.010653898583442234,0.010653898583442234,0.010653898583442234,0.03879097528437292,8000,8.920834064483643
1.8,3.8,0.05,30.0,4,600,5.509498031119736e-07,0.006448549883200511,0.010181239552715438,0.010181239552715438,0.010181239552715438,0.03879097528437292,8000,10.554192781448364
1.8,3.8,0.025,30.0,0,1200,4.9624311969459355e-08,0.006483491546540349,0.004247230017092041,0.004247230017092041,0.004247230017092041,0.023285585678053167,8000,28.891005754470825
1.8,3.8,0.025,30.0,1,1200,5.1385562837845e-08,0.006126102634454095,0.00408106500441352,0.00408106500441352,0.00408106500441352,0.023285585678053167,8000,27.12219786643982
1.8,3.8,0.025,30.0,2,1200,4.416803514498053e-08,0.003433823234144512,0.004027175519020876,0.004027175519020876,0.004027175519020876,0.023285585678053167,8000,20.3645498752594
1.8,3.8,0.025,30.0,3,1200,6.42525733100596e-08,0.009082653098792165,0.004896451848685146,0.004896451848685146,0.004896451848685146,0.023285585678053167,8000,26.912566661834717
1.8,3.8,0.025,30.0,4,1200,3.941336413174033e-08,0.0036349001427522787,0.0036341810396022245,0.0036341810396022245,0.0036341810396022245,0.023285585678053167,8000,20.343255043029785
1.8,3.8,0.0125,30.0,0,2400,3.4863529976780777e-09,0.0054193461476641225,0.0013000863053475031,0.0013000863053475031,0.0013000863053475031,0.01332376510852662,8000,72.17925214767456
1.8,3.8,0.0125,30.0,1,2400,3.82015765062696e-09,0.00380320827980124,0.001423871650376607,0.001423871650376607,0.001423871650376607,0.01332376510852662,8000,91.90452599525452
1.8,3.8,0.0125,30.0,2,2400,1.7829437885834447e-09,0.0018703529839279864,0.0011755126810775174,0.0011755126810775174,0.0011755126810775174,0.01332376510852662,8000,71.63768315315247
1.8,3.8,0.0125,30.0,3,2400,2.5510112422156934e-09,0.0038788483501815685,0.001341864841755136,0.001341864841755136,0.001341864841755136,0.01332376510852662,8000,87.18149089813232
1.8,3.8,0.0125,30.0,4,2400,1.6590220621441384e-09,0.0018081767888429023,0.0012610717914878222,0.0012610717914878222,0.0012610717914878222,0.01332376510852662,8000,73.04794216156006
1.8,4.3,0.4,30.0,0,75,0.0012882898910223756,0.029138078528746836,0.17825179959082757,0.17825179959082757,0.17825179959082757,0.40802806302161654,8000,4.610369682312012
1.8,4.3,0.4,30.0,1,75,0.001288318193536519,0.034070556170448796,0.1782541855198311,0.1782541855198311,0.1782541855198311,0.40802806302161654,8000,3.905284881591797
1.8,4.3,0.4,30.0,2,75,0.0012887604066240462,0.03665333567625337,0.17834944320715015,0.17834944320715015,0.17834944320715015,0.40802806302161654,8000,3.9191198348999023
1.8,4.3,0.4,30.0,3,75,0.0012883553657893072,0.029560441042602525,0.17827996869827598,0.17827996869827598,0.17827996869827598,0.40802806302161654,8000,3.9161689281463623
1.8,4.3,0.4,30.0,4,75,0.0012882881556580599,0.028965890037499123,0.178247424244615,0.178247424244615,0.178247424244615,0.40802806302161654,8000,4.407204627990723
1.8,4.3,0.2,30.0,0,150,0.00016528049652160515,0.02033957229922051,0.09030782265146092,0.09030782265146092,0.09030782265146092,0.15493104659543455,8000,4.37950325012207
1.8,4.3,0.2,30.0,1,150,0.00016534853871296085,0.018024986887583194,0.09037234576910086,0.09037234576910086,0.09037234576910086,0.15493104659543455,8000,4.37899112701416
1.8,4.3,0.2,30.0,2,150,0.00016552831725697296,0.016795016187620387,0.09049767939521797,0.09049767939521797,0.09049767939521797,0.15493104659543455,8000,4.385186195373535
1.8,4.3,0.2,30.0,3,150,0.00016547717819955188,0.016693404670406198,0.09043867688876023,0.09043867688876023,0.09043867688876023,0.15493104659543455,8000,4.37545108795166
1.8,4.3,0.2,30.0,4,150,0.00016523365513135808,0.018126233191666702,0.09027922228094393,0.09027922228094393,0.09027922228094393,0.15493104659543455,8000,5.024914979934692
1.8,4.3,0.1,30.0,0,300,1.1886123503195304e-05,0.012896609012377852,0.03438694679496024,0.03438694679496024,0.03438694679496024,0.06487018713179526,8000,5.782962322235107
1.8,4.3,0.1,30.0,1,300,1.2246486437320626e-05,0.01068275455094303,0.035193664107871836,0.035193664107871836,0.035193664107871836,0.06487018713179526,8000,5.800877094268799
1.8,4.3,0.1,30.0,2,300,1.2090410998377961e-05,0.010348835667163936,0.034832017629181755,0.034832017629181755,0.034832017629181755,0.06487018713179526,8000,5.788800954818726
1.8,4.3,0.1,30.0,3,300,1.1827248933912473e-05,0.013739401721364175,0.0340400338764012,0.0340400338764012,0.0340400338764012,0.06487018713179526,8000,6.230688095092773
1.8,4.3,0.1,30.0,4,300,1.1685941835600847e-05,0.0065991240942192,0.03384361334966779,0.03384361334966779,0.03384361334966779,0.06487018713179526,8000,5.6284520626068115
1.8,4.3,0.05,30.0,0,600,1.3887509690202691e-06,0.00949534265636362,0.013094677108041353,0.013094677108041353,0.013094677108041353,0.04242692483602384,8000,8.691980123519897
1.8,4.3,0.05,30.0,1,600,9.782991629309732e-07,0.009369542768047578,0.01293359605051947,0.01293359605051947,0.01293359605051947,0.04242692483602384,8000,8.718558073043823
1.8,4.3,0.05,30.0,2,600,8.033451386823118e-07,0.005013112837001038,0.01234703092518008,0.01234703092518008,0.01234703092518008,0.04242692483602384,8000,9.06064486503601
1.8,4.3,0.05,30.0,3,600,8.234718016568354e-07,0.008130720488750132,0.012487650835281028,0.012487650835281028,0.012487650835281028,0.04242692483602384,8000,8.42712926864624
1.8,4.3,0.05,30.0,4,600,8.840652988037388e-07,0.0029328526280937295,0.012651507320091904,0.012651507320091904,0.012651507320091904,0.04242692483602384,8000,9.125051259994507
1.8,4.3,0.025,30.0,0,1200,9.642089008788913e-08,0.007825866868766657,0.005798588177559516,0.005798588177559516,0.005798588177559516,0.025708366678558137,8000,26.199360132217407
1.8,4.3,0.025,30.0,1,1200,7.709057466499349e-08,0.006170348388772284,0.00525827231267284,0.00525827231267284,0.00525827231267284,0.025708366678558137,8000,20.145081281661987
1.8,4.3,0.025,30.0,2,1200,6.682795309956402e-08,0.003472467198094159,0.004961974606829678,0.004961974606829678,0.004961974606829678,0.025708366678558137,8000,26.467525005340576
1.8,4.3,0.025,30.0,3,1200,7.536748593922588e-08,0.005367612886104822,0.005252436335501431,0.005252436335501431,0.005252436335501431,0.025708366678558137,8000,25.527266025543213
1.8,4.3,0.025,30.0,4,1200,6.278838521520561e-08,0.002796248026253001,0.0045925930656741665,0.0045925930656741665,0.0045925930656741665,0.025708366678558137,8000,20.114882707595825
1.8,4.3,0.0125,30.0,0,2400,1.5022732618958178e-08,0.005687689331658141,0.002074087725910223,0.002074087725910223,0.002074087725910223,0.014802991017211053,8000,92.60458612442017
1.8,4.3,0.0125,30.0,1,2400,7.266944421593624e-09,0.004602136379589339,0.0018695647209765465,0.0018695647209765465,0.0018695647209765465,0.014802991017211053,8000,71.24204087257385
1.8,4.3,0.0125,30.0,2,2400,2.661527831306716e-09,0.0018370694651402286,0.001517366518185681,0.001517366518185681,0.001517366518185681,0.014802991017211053,8000,71.22848987579346
1.8,4.3,0.0125,30.0,3,2400,6.2270692988293085e-09,0.003701379928183035,0.001850090976075358,0.001850090976075358,0.001850090976075358,0.014802991017211053,8000,91.59833288192749
1.8,4.3,0.0125,30.0,4,2400,2.6446815552068994e-09,0.001462725379773544,0.001566868181953729,0.001566868181953729,0.001566868181953729,0.014802991017211053,8000,71.19342494010925
1.9,3.4,0.4,30.0,0,75,0.0009625388482635897,0.04798031361014887,0.15526788109050216,0.15526788109050216,0.15526788109050216,0.3717658095907155,8000,3.8149728775024414
1.9,3.4,0.4,30.0,1,75,0.0009625220823342367,0.04213359129422872,0.1552649614800209,0.1552649614800209,0.1552649614800209,0.3717658095907155,8000,3.7866148948669434
1.9,3.4,0.4,30.0,2,75,0.0009625064517001354,0.02533428632040613,0.15526344133563136,0.15526344133563136,0.15526344133563136,0.3717658095907155,8000,3.022077798843384
1.9,3.4,0.4,30.0,3,75,0.0009625475506839235,0.03844196383256254,0.1552696158696476,0.1552696158696476,0.1552696158696476,0.3717658095907155,8000,3.7544589042663574
1.9,3.4,0.4,30.0,4,75,0.0009625639602027332,0.022299099599639993,0.15527882717758146,0.15527882717758146,0.15527882717758146,0.3717658095907155,8000,4.201311111450195
1.9,3.4,0.2,30.0,0,150,0.00010866766760368256,0.0286942729591817,0.07378456921061005,0.07378456921061005,0.07378456921061005,0.1529804249510468,8000,4.2671959400177
1.9,3.4,0.2,30.0,1,150,0.00010869894818207021,0.028532207444320945,0.07379977051678066,0.07379977051678066,0.07379977051678066,0.1529804249510468,8000,4.27699875831604
1.9,3.4,0.2,30.0,2,150,0.00010873247019017282,0.015738367201274417,0.07378841741050346,0.07378841741050346,0.07378841741050346,0.1529804249510468,8000,4.640640020370483
1.9,3.4,0.2,30.0,3,150,0.00010874777778668504,0.02297839895152276,0.07384901192845472,0.07384901192845472,0.07384901192845472,0.1529804249510468,8000,4.2910988330841064
1.9,3.4,0.2,30.0,4,150,0.00010868712653589592,0.006536113569436397,0.07378627340187704,0.07378627340187704,0.07378627340187704,0.1529804249510468,8000,4.976343870162964
1.9,3.4,0.1,30.0,0,300,7.393842820074507e-06,0.022676249513857993,0.027113223361411976,0.027113223361411976,0.027113223361411976,0.0388244999051901,8000,6.478961229324341
1.9,3.4,0.1,30.0,1,300,7.533861610050891e-06,0.016170237898896822,0.02774676036772572,0.02774676036772572,0.02774676036772572,0.0388244999051901,8000,5.783633232116699
1.9,3.4,0.1,30.0,2,300,7.346054104521264e-06,0.01971161909965169,0.02702455752759536,0.02702455752759536,0.02702455752759536,0.0388244999051901,8000,6.4523420333862305
1.9,3.4,0.1,30.0,3,300,7.460511189427373e-06,0.01719575290260089,0.027550108198510892,0.027550108198510892,0.027550108198510892,0.0388244999051901,8000,5.733556270599365
1.9,3.4,0.1,30.0,4,300,7.505444181403864e-06,0.009703902653052487,0.027578637672420414,0.027578637672420414,0.027578637672420414,0.0388244999051901,8000,5.778282880783081
1.9,3.4,0.05,30.0,0,600,8.002142948534054e-07,0.023013553570315093,0.00997897353301147,0.00997897353301147,0.00997897353301147,0.02133769525382223,8000,8.693008184432983
1.9,3.4,0.05,30.0,1,600,4.5496642480174453e-07,0.01696593383757794,0.00928914295254235,0.00928914295254235,0.00928914295254235,0.02133769525382223,8000,9.295567035675049
1.9,3.4,0.05,30.0,2,600,6.095940263242983e-07,0.009239564844131132,0.010040394089147031,0.010040394089147031,0.010040394089147031,0.02133769525382223,8000,8.694658041000366
1.9,3.4,0.05,30.0,3,600,8.105224799284886e-07,0.015579660476321866,0.010015646842113757,0.010015646842113757,0.010015646842113757,0.02133769525382223,8000,8.98650598526001
1.9,3.4,0.05,30.0,4,600,5.382219985278647e-07,0.001638779441281324,0.009817257435619453,0.009817257435619453,0.009817257435619453,0.02133769525382223,8000,8.964488983154297
1.9,3.4,0.025,30.0,0,1200,5.6331597582488615e-08,0.019030790149293764,0.004732916754888183,0.004732916754888183,0.004732916754888183,0.012747085297904914,8000,26.41055417060852
1.9,3.4,0.025,30.0,1,1200,5.088557489545508e-08,0.012662314569682531,0.004347633338724566,0.004347633338724566,0.004347633338724566,0.012747085297904914,8000,20.7898211479187
1.9,3.4,0.025,30.0,2,1200,4.822465176886552e-08,0.002531675279117185,0.004346530497288503,0.004346530497288503,0.004346530497288503,0.012747085297904914,8000,20.2084641456604
1.9,3.4,0.025,30.0,3,1200,5.0221286799121616e-08,0.012581374518773503,0.004411977869786421,0.004411977869786421,0.004411977869786421,0.012747085297904914,8000,26.437554836273193
1.9,3.4,0.025,30.0,4,1200,4.426603418663906e-08,0.002951454017139976,0.004001270898031484,0.004001270898031484,0.004001270898031484,0.012747085297904914,8000,23.697717428207397
1.9,3.4,0.0125,30.0,0,2400,5.646973712004887e-09,0.016210870647680398,0.0016854325066192333,0.0016854325066192333,0.0016854325066192333,0.00737564504412036,8000,79.50769996643066
1.9,3.4,0.0125,30.0,1,2400,4.705810310258327e-09,0.01000056004147254,0.0016166310394022387,0.0016166310394022387,0.0016166310394022387,0.00737564504412036,8000,71.10382390022278
1.9,3.4,0.0125,30.0,2,2400,2.4167527751146853e-09,0.0009322562398191847,0.0014033007955467358,0.0014033007955467358,0.0014033007955467358,0.00737564504412036,8000,71.1761269569397
1.9,3.4,0.0125,30.0,3,2400,3.969337055831203e-09,0.010687776562469442,0.001635414109045441,0.001635414109045441,0.001635414109045441,0.00737564504412036,8000,93.91699409484863
1.9,3.4,0.0125,30.0,4,2400,2.1237958058648577e-09,0.0018357027478422827,0.0014196948028422085,0.0014196948028422085,0.0014196948028422085,0.00737564504412036,8000,71.08192920684814
1.9,3.9,0.4,30.0,0,75,0.0012344304989661647,0.02991413478805563,0.17583468975164035,0.17583468975164035,0.17583468975164035,0.4291757914657368,8000,3.935131072998047
1.9,3.9,0.4,30.0,1,75,0.0012344101856227958,0.028418832777489633,0.1758313180356998,0.1758313180356998,0.1758313180356998,0.4291757914657368,8000,4.193229913711548
1.9,3.9,0.4,30.0,2,75,0.0012344634416349989,0.023855418669874617,0.17584719630539702,0.17584719630539702,0.17584719630539702,0.4291757914657368,8000,3.91080379486084
1.9,3.9,0.4,30.0,3,75,0.0012344147991023532,0.02848586047336671,0.17583195068044327,0.17583195068044327,0.17583195068044327,0.4291757914657368,8000,3.7690229415893555
1.9,3.9,0.4,30.0,4,75,0.0012344577852973857,0.02211562410207224,0.17584360891132889,0.17584360891132889,0.17584360891132889,0.4291757914657368,8000,3.92622709274292
1.9,3.9,0.2,30.0,0,150,0.00015363659557321148,0.017937379289295813,0.08774266068082814,0.08774266068082814,0.08774266068082814,0.18820876537465825,8000,4.386073112487793
1.9,3.9,0.2,30.0,1,150,0.0001536331614051784,0.019181222820858906,0.08772620831203881,0.08772620831203881,0.08772620831203881,0.18820876537465825,8000,4.3412768840789795
1.9,3.9,0.2,30.0,2,150,0.00015369151780588784,0.016537717665011026,0.08773962503137878,0.08773962503137878,0.08773962503137878,0.18820876537465825,8000,4.74553108215332
1.9,3.9,0.2,30.0,3,150,0.00015373689287465504,0.015845815829753807,0.08780121383480644,0.08780121383480644,0.08780121383480644,0.18820876537465825,8000,4.3826329708099365
1.9,3.9,0.2,30.0,4,150,0.00015372003520397077,0.01226690080429424,0.0877907553897086,0.0877907553897086,0.0877907553897086,0.18820876537465825,8000,4.387434005737305
1.9,3.9,0.1,30.0,0,300,1.1110764955420566e-05,0.008939543019000545,0.0332507313062097,0.0332507313062097,0.0332507313062097,0.052633328211584174,8000,6.184194087982178
1.9,3.9,0.1,30.0,1,300,1.1539910619187984e-05,0.016063470654551937,0.03431991241431476,0.03431991241431476,0.03431991241431476,0.052633328211584174,8000,5.741951942443848
1.9,3.9,0.1,30.0,2,300,1.1402524158707381e-05,0.007794814600961736,0.03404195789262865,0.03404195789262865,0.03404195789262865,0.052633328211584174,8000,5.781980991363525
1.9,3.9,0.1,30.0,3,300,1.1038803391887443e-05,0.004912136854990139,0.03313002199506543,0.03313002199506543,0.03313002199506543,0.052633328211584174,8000,6.368441104888916
1.9,3.9,0.1,30.0,4,300,1.1351182124861553e-05,0.007260185517900863,0.03395774780301297,0.03395774780301297,0.03395774780301297,0.052633328211584174,8000,5.788254976272583
1.9,3.9,0.05,30.0,0,600,1.2562232402540169e-06,0.012478691692990096,0.012577585095339572,0.012577585095339572,0.012577585095339572,0.023643665711659878,8000,8.349019765853882
1.9,3.9,0.05,30.0,1,600,9.302914328657506e-07,0.01149566676276137,0.012548774783116667,0.012548774783116667,0.012548774783116667,0.023643665711659878,8000,8.364917039871216
1.9,3.9,0.05,30.0,2,600,8.443442571125908e-07,0.007174387851630326,0.01228043459613648,0.01228043459613648,0.01228043459613648,0.023643665711659878,8000,9.113574981689453
1.9,3.9,0.05,30.0,3,600,1.0558129720927653e-06,0.011998274342673532,0.012670441222450424,0.012670441222450424,0.012670441222450424,0.023643665711659878,8000,8.611694812774658
1.9,3.9,0.05,30.0,4,600,8.25925940649909e-07,0.0035817405711242867,0.012362646997511995,0.012362646997511995,0.012362646997511995,0.023643665711659878,8000,8.701199054718018
1.9,3.9,0.025,30.0,0,1200,8.970492412757397e-08,0.010095387516394716,0.005924838957301004,0.005924838957301004,0.005924838957301004,0.01421604293569867,8000,25.25930094718933
1.9,3.9,0.025,30.0,1,1200,8.399496950458074e-08,0.008829224648044365,0.005505529441297674,0.005505529441297674,0.005505529441297674,0.01421604293569867,8000,25.861666679382324
1.9,3.9,0.025,30.0,2,1200,7.042173817555546e-08,0.0025004861574118853,0.0050944352474663335,0.0050944352474663335,0.0050944352474663335,0.01421604293569867,8000,25.491514205932617
1.9,3.9,0.025,30.0,3,1200,7.268336826618063e-08,0.004122850403149136,0.005019257733350435,0.005019257733350435,0.005019257733350435,0.01421604293569867,8000,20.31880521774292
1.9,3.9,0.025,30.0,4,1200,6.20293862186516e-08,0.0024680240911821305,0.004540080506517219,0.004540080506517219,0.004540080506517219,0.01421604293569867,8000,20.24903917312622
1.9,3.9,0.0125,30.0,0,2400,9.520647425214152e-09,0.008077545835427108,0.0021014843812017237,0.0021014843812017237,0.0021014843812017237,0.008267745690218486,8000,93.89283084869385
1.9,3.9,0.0125,30.0,1,2400,8.68081822985592e-09,0.006889066843349556,0.0020801923029372116,0.0020801923029372116,0.0020801923029372116,0.008267745690218486,8000,91.64604902267456
1.9,3.9,0.0125,30.0,2,2400,2.9140770233539497e-09,0.0008483773842868636,0.0015997559487043178,0.0015997559487043178,0.0015997559487043178,0.008267745690218486,8000,93.58478593826294
1.9,3.9,0.0125,30.0,3,2400,3.8360293594876084e-09,0.003390295710646418,0.0016728966481951435,0.0016728966481951435,0.0016728966481951435,0.008267745690218486,8000,75.37964606285095
